sk_id,cs_id,hu_id
12817,9322,17991
680954,777858,414670
47377,6895,38876
47376,341282,846066
491602,6896,249449
47260,126076,75418
335129,283044,1662347
19986,60183,433496
264988,356072,1662335
630469,218589,136333
313042,538002,880069
210287,365131,993579
304173,259696,222930
560875,649666,1420208
581451,581888,778449
20177,78206,87632
379244,910989,770528
41483,29885,1399193
149670,193296,319025
149669,211699,319024
72687,1494528,641198
235035,259749,653217
50298,1112,21799
231849,320984,1737813
300219,426162,765503
51095,20090,15308
434135,709467,1419846
19772,926501,135620
50320,285349,1349974
37867,16560,50941
531492,687582,598483
531493,306442,169766
494473,350377,1810761
494474,186986,658964
8219,70575,169322
126828,641048,453008
22912,163950,32976
22911,372974,1151522
283897,494962,250450
4398,4248,2766
129013,909178,1005346
319035,154254,848386
492950,117338,48221
110746,153586,262481
620566,976964,972275
60193,82692,1546081
670592,142709,56913
489370,695394,273386
7160,3323,272
448105,1037679,220988
17539,36195,562184
75970,522961,54742
619905,1568137,1499021
295736,106689,651120
186890,80812,2795
286415,10715,53273
284167,1258631,116764
630917,1310023,464243
233377,157327,231132
276391,23853,12224
375103,583332,756706
375420,274525,678429
117305,31012,33206
34066,169106,58447
519543,33317,118455
667918,272534,989749
128504,11570,1474291
14991,285036,129620
12613,13488,2108
678705,781498,410445
112690,995804,125229
112791,473803,1069046
22999,299611,88953
126802,1618090,122261
492964,1734413,161269
122157,747112,1161146
10280,293008,535932
467776,452050,504545
15156,48658,125223
487122,676709,956144
486757,523065,1069045
626459,1173510,1824368
13217,302714,17714
13215,94115,123013
286396,1617822,1110791
167001,1135784,1660999
13214,239149,774770
445262,532264,219628
62090,25449,89600
62091,25309,280503
200172,232353,223400
122640,356078,921911
242632,32984,208494
626799,618885,1647098
596478,80233,1629816
14990,123610,700558
188833,259697,1673300
582097,532259,676383
582098,532261,676733
72317,64226,1024979
19870,25308,89601
165527,110941,219631
83786,125466,640969
265598,77916,123110
491040,21254,35742
382036,295996,558790
382035,900752,1617470
9910,7472,2622
305602,459285,472232
305600,1677225,1240929
597493,747541,525016
235974,231260,218978
184745,97346,455325
194388,543530,220031
285300,87251,486582
62085,92446,68134
208227,150496,508446
62087,1240145,324810
15085,2382,2280
251810,79449,1445163
175256,341018,98238
621063,965801,1113079
173212,12731,4872
531396,165519,596527
50312,103557,53110
5809,284130,275238
122464,137068,165345
112800,297192,50718
271654,376395,654723
22998,52446,1676779
326148,1187279,1573950
127911,25478,53080
122066,347265,228358
343168,894247,1726292
498120,432846,605506
13532,66464,87131
77705,139405,928091
149363,30801,122400
128829,135715,346712
194655,567452,1550992
660844,1039972,995236
266030,517720,193150
287428,508039,165011
320644,574015,1470334
266028,279916,287351
266713,345880,120658
126792,11375,7673
447117,254960,1342111
8425,77966,245999
20431,223391,350517
231412,204115,544072
144887,316644,99796
477984,885557,617963
559407,371109,719646
529332,504436,758031
528880,507357,1642063
82063,202993,650894
60042,100351,366672
123993,254320,268094
365622,741498,1739934
272031,25512,280459
106672,231604,245998
143745,372710,106692
19962,25509,235763
145193,38174,97424
224932,572389,450313
324707,304304,272067
20432,356079,71802
65449,27626,54611
56158,269436,883921
72652,128413,267756
597247,821204,1740298
108875,77468,58366
65448,122804,745882
562785,364605,355931
230360,78267,594359
597241,526828,1772165
295619,377773,1041887
466160,292038,607577
287433,385197,745881
318001,1305735,245997
267250,162213,246052
8457,38915,359193
20546,259698,63902
641443,1394846,1735665
246051,292299,462621
518433,621697,760271
512727,631733,1058951
144674,25476,426944
509704,504432,676441
528882,350446,220407
167668,531675,676674
246475,823212,476358
304919,256645,499193
144886,110865,508147
242554,312143,647917
230337,153010,500794
13988,25516,1025007
308534,384971,1740474
201154,138041,932344
344478,1477598,1849851
13534,100378,106718
8424,79944,221115
8624,25467,57402
44038,32613,199243
509703,504431,766655
379893,370859,246000
80271,211706,313204
33649,219738,1734007
242603,507362,809190
12981,100873,684243
562782,138548,1675081
8840,173308,132962
65447,38914,760277
8423,157654,264543
147783,256640,963575
246476,131063,161421
509702,579253,1658131
180469,152616,594349
121992,828512,594335
268025,259737,1128318
5422,694,3799
299473,708382,1052043
680963,790761,408594
560639,199933,265223
50985,320970,955591
31630,442359,130710
5825,12300,17712
678703,776505,406047
20073,206467,103727
265662,374702,800689
137701,98483,1674328
122080,109564,471556
464346,231264,218969
514203,498505,833177
458273,327319,833321
104119,860151,516650
184491,459586,103608
557285,355629,1820962
199539,348991,1141305
558163,613469,833172
223736,214896,238018
270068,232791,366748
626800,400179,1647094
162336,128409,620679
162706,365112,993585
289388,259701,245820
581420,582130,778453
44110,37473,135668
321932,613485,833186
75798,98477,103728
145719,212056,433114
145718,211705,468812
506149,173309,833157
115376,395874,1696204
640254,25944,1786711
223307,32280,501058
640252,950865,704186
18781,196046,14864
18780,1146108,786100
65334,567531,131666
228000,921769,463404
29537,20192,671869
65379,216949,861798
18782,39946,456668
211201,3457,37976
599251,701693,728897
615501,112640,746620
5229,20091,23260
122448,137070,248320
122449,1561885,248321
475532,124094,247946
20276,111598,132385
181782,111597,213738
528989,504687,779348
528987,350796,1073877
20275,123606,161888
523004,504626,676381
287707,350799,369223
287708,531676,676654
185964,350800,213742
528988,504625,779346
347876,111599,249768
680256,326008,1040029
317189,29034,53050
594640,6326,12935
542534,7709,17240
109221,293837,59509
190733,1788351,2419
61377,16579,99686
8603,16272,160124
8604,1415,374
682601,791407,408346
68457,112429,987368
249843,1461030,1080907
342979,100391,833216
122450,185160,1232857
195275,696628,1122473
112792,294075,1447107
250509,663445,607687
28853,68132,1180492
305614,592735,283829
112189,1210902,336
53366,568719,1068413
484388,450334,1665584
360249,850179,868135
642812,1731679,812166
108425,45803,54397
75694,98720,302658
241344,557916,364376
195274,108458,1512632
514029,994049,941664
197966,189983,1028344
159589,171826,1729608
594504,1289898,1730769
366795,254590,1469615
477036,1026016,1810531
330716,311131,121938
360250,1333976,1467966
184502,207816,516659
499599,279906,1069040
182129,269482,1729701
557922,556708,772104
184596,120292,358317
157720,120297,814360
28454,78054,602009
143369,1162397,599277
227241,367879,822647
581422,529714,826003
56165,108019,1835839
180146,463382,842084
329073,645601,1633010
196352,639260,99780
240792,357954,1066699
548946,77876,209607
33788,319575,191174
310544,312229,1128900
275300,498671,720101
493114,292030,606610
596014,293587,848814
447647,1249606,700808
66895,134624,98459
537589,631738,1058948
581423,503676,822649
666787,351266,822648
308989,531677,778454
460406,419801,126565
374614,163566,135595
4391,56678,54629
8361,25592,57406
146277,190623,251223
146276,308456,386147
576421,1303384,1661393
157796,173310,195836
66896,39703,389135
120737,361107,322491
124730,120600,191110
667898,332692,166540
448474,5237,9590
448473,450226,1223589
612229,68938,568227
163757,84419,356850
3083,655357,166
190947,145538,87898
380274,282065,277780
380061,572646,1849610
575461,299011,1267526
522248,1324381,954402
522503,1593935,1443807
522433,187825,1547284
123314,1033,18881
555133,263686,733709
382888,238956,68383
539241,48921,870408
486790,282804,870404
123313,127808,55101
590505,123623,941146
319697,127843,870409
88723,1606772,267185
168829,413949,472470
112073,7152,128931
20522,935737,8569
20521,6803,77210
277148,70572,469093
46604,260576,77209
48628,5183,77207
20524,62904,77208
251106,284231,107147
85110,169488,10187
60871,278348,337906
73440,462568,325488
37980,19569,177505
28115,78580,159748
537419,1267726,614790
328814,31711,116698
132179,127604,13721
113388,17021,24182
595032,292082,990637
595034,292081,847671
595033,292080,1083023
529307,100846,118822
626032,215687,841555
591042,77001,33837
487579,13143,1484528
104319,12222,7257
359350,276553,234732
679872,534316,510428
679871,534208,1374276
309045,913997,217997
23766,24793,29939
23765,158615,732914
108900,185339,732981
453576,1402604,732911
560404,209076,1387868
51940,155872,32934
560405,931676,994473
281989,165787,732941
453306,189731,763786
347448,188181,732939
555735,730504,732936
248388,213930,732912
279975,545477,1040801
368036,698041,1539041
43670,210356,732938
37403,442530,82229
644518,7701,330136
49075,176233,260698
3060,119730,5081
384544,128512,762584
23430,128526,297144
221780,213918,707025
221782,126264,66313
393160,128498,107509
365845,125859,705987
131118,125951,756566
568667,128200,763937
221788,128223,168079
447560,792792,759714
75171,125952,761048
181630,126243,761098
568857,128501,761966
181633,789038,1500691
384543,128503,762294
379362,250235,766895
39150,126245,898173
474172,223607,721532
106564,126246,700591
221806,128525,761020
197727,348850,1461594
221805,324302,1487704
217622,128205,1847132
198787,128511,762625
41861,128513,721533
221792,128204,762602
314751,191884,762985
221807,201388,756575
221794,128225,762610
106209,126248,761162
75174,403399,364534
51357,128228,448526
106563,1728247,763033
524559,126247,509887
522313,148739,763119
530023,128229,763096
221785,126251,766901
22361,128516,32927
385735,128230,762902
380507,126254,761164
380508,126253,761165
75368,125944,1461445
124475,1652048,637021
22359,128520,640826
75170,125955,761050
29258,1652072,766885
108056,128523,32929
22363,128237,700581
209115,350521,1557697
221808,201384,364865
460526,1719957,132930
181631,988970,761097
221791,128242,760996
75172,266599,364844
194046,126257,763034
113097,128244,766677
181632,126258,761096
221789,128245,760995
221790,128247,760997
380506,126260,761163
393152,128528,107510
130327,128249,763058
473841,783869,1050205
51361,128505,700573
51221,128510,719419
51819,126255,766896
30538,128500,761571
549589,208696,766884
106586,276557,742715
123009,846543,834488
51356,128534,314261
19955,128532,498285
122445,1120941,1056656
82280,15363,70047
20273,644261,82230
181027,254101,196454
180744,231409,173774
68785,327462,191422
251275,4083,15154
77458,641871,814666
117479,13643,16333
8926,92862,135704
228503,352944,543083
528990,506581,1451256
236638,576476,294800
110979,165914,89882
269266,903525,267907
560056,649654,1093932
581780,504697,676276
581322,822551,477670
167544,531678,676512
500094,822550,987142
29986,92861,135703
189602,80568,68142
127213,97449,357521
581779,504694,779108
127212,211631,357520
117478,618829,641295
269375,903529,1264043
150678,149282,280805
160810,469067,1070819
182045,45857,870416
117260,348566,634443
383521,799101,882213
518539,567449,1837666
582290,1201003,759151
664868,1605097,1401348
673029,780041,122355
678043,293521,310553
160806,771946,882207
308539,723777,1832102
321693,365697,993586
182041,136046,214460
520671,48843,1070820
576036,637784,1648531
150677,293519,310554
308538,836042,882203
114632,4885,1354680
217692,557559,326715
195491,59367,52069
641396,557893,727916
170305,305516,504099
5450,677,60856
616635,175569,902743
117407,30189,33260
117301,78961,33262
383716,213153,72564
112522,20092,24712
362825,307198,106521
65794,416098,140846
480395,636504,108753
218588,957822,1145248
257548,204752,157347
205395,39255,17547
298769,72816,155957
382686,585987,462836
45662,20093,21772
382685,644631,1082971
23112,2410,400255
233003,202485,1128899
233005,230627,225889
492205,824453,922918
492206,944183,687067
6262,13073,7241
16102,525841,704456
216656,528551,628329
593652,914784,667045
502143,528547,778543
6254,85718,1024980
150417,161619,319203
160754,304535,319202
150410,581839,1386202
46742,4882,37970
362612,364765,561851
549582,168119,48285
46810,773,1393
500975,307615,541224
268001,30915,88470
635729,45917,13582
319695,43779,68216
263595,66515,142007
23296,323645,34858
13572,29815,32734
313531,72217,244479
614853,834020,817122
34294,23968,3156
20541,21868,649142
23337,267359,82038
241314,716980,216710
181395,48693,33013
218613,41692,155582
378832,1505214,216760
265711,811608,137067
265710,811552,353850
5448,8102,189824
4993,88291,660744
53613,15793,33255
381867,5668,17850
150861,716239,545132
574880,193726,1596611
448494,21667,652469
643292,143635,276612
376182,287693,128589
389636,332752,155614
636631,143132,33464
149814,48138,14666
113391,16940,23405
123103,300134,135720
123102,548033,135719
327359,450096,1212877
518778,6244,25448
61074,16941,23720
164484,626199,1383550
164718,223181,94977
308550,662608,676657
164719,349979,647970
114929,48148,14670
668093,235711,948964
302681,598753,179363
5998,5516,2068
336656,701462,1139566
112825,473545,1825433
77464,113243,612559
326189,1189054,1573840
126797,120799,649067
180838,366153,432472
379862,249134,86724
129351,105954,285045
508202,806159,832614
156371,53805,667589
447974,1206801,1837608
448865,454808,1810801
476837,358480,1810403
339652,676526,1810804
282626,697513,692504
119163,308015,286083
615970,461366,122223
281554,786169,1017454
71780,810710,1558585
228220,354586,543674
522985,525444,793808
329342,278256,918460
528703,507112,1451254
30086,131832,1231134
433089,312538,1670426
117204,430583,1547281
65442,32983,54616
57790,649274,1647096
308813,1045277,1629325
108898,77878,193759
108899,108320,513165
288326,620712,630375
504021,302682,606624
163673,128468,713118
16109,283210,262300
188840,618825,1231133
279680,977330,956303
528167,631732,1058977
49596,341404,1573957
437732,504574,779085
308829,353686,772556
73535,531679,778405
157474,110919,509422
476304,375981,1732488
180836,117867,1159923
484074,223710,54627
484077,296374,710644
13589,110950,89550
271518,1701399,582244
44457,55082,236284
522984,504572,793809
145431,211673,460407
65441,92804,641214
